2019,2016,2013,2010,2007,2004,2001,1998,1995,1992,1989
436600,1284742.321,802323.1484,-4206.347772,669112.3245,1084.546432,165228977.9,233245.5491,1832941.996,16049138.3,90139.35823
450600,1281562.239,1310666.134,-4218.130259,669112.3245,-135.5683041,165247752.9,327613.2696,1907810.804,16049138.3,90139.35823
393600,1283678.748,904343.16,-4241.695232,670346.7352,1084.546432,165246308.7,376841.7637,2038968.936,16049138.3,90139.35823
392600,1283689.384,896655.9686,-2639.277033,669112.3245,1084.546432,165259306.8,222235.9817,1959092.181,16049138.3,90139.35823
393600,1283795.741,913238.3387,-4371.302586,669112.3245,2440.229473,165234899.2,138091.431,1795966.653,16049138.3,90139.35823
-7590,382.886076,15143.76706,58.91243378,1543.013386,101881207.3,350529.6066,698792.9701,724149.1391,1519.550827,747448.606
-9190,382.886076,21194.68487,58.91243378,1666.454456,102560133.4,350385.1834,940217.0549,723982.2075,1519.550827,747448.606
-12290,382.886076,13386.69474,58.91243378,1543.013386,101925673.7,349085.3743,797092.6789,671064.9007,1519.550827,747448.606
-9290,382.886076,19437.61255,58.91243378,1789.895527,103147144.1,350674.0298,929522.0466,609133.2892,1519.550827,747448.606
-10790,382.886076,18042.93639,58.91243378,1666.454456,101547167,349085.3743,1630045.092,645691.3024,1519.550827,747448.606
72587000,4522309.986,666589.3117,183453.3188,-7159.582109,7713.836501,-37968.86555,32871.42263,0,46605.51773,111779.1689
72961000,4413825.598,666589.3117,183453.3188,-7159.582109,7713.836501,-37968.86555,32714.1431,0,64840.12766,111779.1689
68536000,5584818.847,665491.1415,183453.3188,-8393.992817,7700.27967,-40857.33002,32871.42263,0,55544.05201,109790.2157
81598000,6647327.708,665491.1415,183453.3188,-7159.582109,7835.847974,-39413.09778,32871.42263,0,57331.75887,111779.1689
75820000,5265747.117,666589.3117,183453.3188,-7283.02318,7835.847974,-40857.33002,32871.42263,0,44817.81088,109790.2157
133300,-7179.113924,-2492.846355,56909.41103,836350.2873,52464.93367,173683.369,17283133.44,1025193.528,15052.49173,96663.12467
132300,-7817.257384,-2229.285507,59265.90838,836350.2873,51515.95554,172239.1368,16539201.25,1294888.168,15052.49173,98652.07785
132300,-6540.970464,-2470.882951,68691.89779,837572.3539,48533.45285,172369.1177,13744343.93,1260834.128,15052.49173,98652.07785
133300,-7072.756681,-2339.102527,57616.36024,836350.2873,45822.08677,172224.6944,13742771.13,1090563.929,15410.0331,96663.12467
133300,-9412.616034,-2207.322103,57969.83484,836337.9432,51109.25063,173654.4843,13741198.34,1092233.245,15410.0331,98652.07785
-140865,4045297.75,22750682.23,231997.1642,1382478.273,4880.458946,1299.809015,-2831.031614,359603.9823,22292.70449,87513.94003
-141750,4506281.949,22530938.37,234353.6616,1382107.95,13638.17139,1877.50191,-2831.031614,359603.9823,22292.70449,87513.94003
-141750,2891332.295,22021277.58,237888.4076,1511597.633,9218.644676,866.539343,-2831.031614,359603.9823,22292.70449,87513.94003
-141865,2758619.727,20463413.33,231997.1642,1413338.541,4473.754034,1733.078686,-2831.031614,359603.9823,22292.70449,87513.94003
-143860,3244863.772,21700611.88,223867.2484,1573318.169,4541.538186,0,-2831.031614,359603.9823,22292.70449,87513.94003
114590,12762.8692,392189.5237,164029.8894,123070.7476,18754519.18,171343.7128,511944.8835,32196926.05,143.0165485,1189195.108
114270,12762.8692,392189.5237,163929.7382,116738.2207,19344241.31,171329.2704,538839.6839,32016606.57,-5273.735225,1195161.967
114640,12869.22644,392189.5237,164972.4883,135414.8547,18670466.83,171488.136,393985.233,32074214.65,3843.56974,1205106.733
114580,12762.8692,392189.5237,165567.5039,106159.3209,20142738.62,171488.136,416004.3677,32066719.43,-7240.212766,1197747.607
114220,12975.58369,392189.5237,163811.9134,117145.5762,15747614.2,171343.7128,518236.0649,31931471.47,5738.539007,1199139.874
440700,946473.1083,467600.8713,8671.910252,16834164.94,31519.63069,5199.236058,297258.3195,2564903.532,380227.3712,44651.99895
447800,894145.3446,465404.5309,9567.379246,9841166.556,31600.97167,5343.659282,297415.599,4706001.201,380227.3712,43955.86533
445700,1159613.024,465404.5309,7269.794329,10391849.52,33634.49624,5054.812834,296000.0832,5776499.956,380227.3712,44035.42346
437700,1293516.793,466502.7011,8860.430041,11813940.03,33024.43887,5199.236058,300246.6306,3940586.578,380227.3712,43816.63861
449800,1050703.207,465404.5309,7988.526021,14041310.71,34895.28146,5199.236058,295685.5241,2133218.499,380227.3712,44472.99316
88800,322475.1617,337852.0622,99479182.21,179977.0813,100530947,126803.5905,892608.5399,3753205.894,97664.21324,73591.26775
88800,322475.1617,337852.0622,129976146.2,179977.0813,106150931.1,139512.8342,906763.698,3621329.956,101239.627,73591.26775
88800,323538.7342,338950.2324,98410864.13,179977.0813,105212120.5,126630.2827,962393.4692,3638023.113,99451.9201,73591.26775
88800,322475.1617,337852.0622,125293432.4,179977.0813,110879960.2,145000.9167,898412.1547,3753205.894,99451.9201,73591.26775
88800,322475.1617,338840.4153,144101109.1,179977.0813,107535625.7,121893.2009,909437.4501,3600129.647,99451.9201,73591.26775
2000,30375.62869,1187341.621,1956128.451,97490054.52,-16810.4697,987277.1581,13430728.54,91144.63576,1608.93617,19392.29353
2000,33959.86779,1187341.621,2011506.139,97507336.27,-15454.78666,989587.9297,13392981.45,51581.85431,1608.93617,19591.18885
2000,38352.42194,1187451.438,1636823.06,97119731.31,-10032.0545,990165.6226,13416573.38,51581.85431,1608.93617,19988.97948
2000,55784.37412,1187451.438,2063349.081,97409817.83,-10032.0545,989154.6601,13396473.05,91144.63576,1608.93617,19790.08417
2000,37810,1187451.438,1233862.013,97466600.72,-15454.78666,989948.9878,13402921.51,91144.63576,1608.93617,19591.18885
470,795339.4655,387434.4467,106631.5051,59689929.81,31180.70993,-43326.96715,13211.48087,109006.3135,434591.5366,79558.1273
240,819482.5598,356630.7726,104864.1321,59689929.81,31180.70993,-43326.96715,14784.27621,111059.5717,435306.6194,79558.1273
540,706637.5246,298943.892,104004.0106,59689929.81,31180.70993,-43326.96715,5347.50416,109674.0397,449608.2742,79558.1273
300,780662.166,414449.4336,104981.957,59689929.81,31180.70993,-43326.96715,8493.094842,109507.1082,441563.5934,79558.1273
230,692811.083,392595.8467,105335.4316,59689929.81,32536.39297,-43326.96715,14784.27621,111844.1501,434591.5366,79558.1273
519600,5849.648383,64792.04182,2301885.525,2221.939275,236295.554,50114.85867,288356.2978,18362.47241,2118879.551,81547.08048
518700,5849.648383,64792.04182,877795.2633,2098.498204,236295.554,50114.85867,306742.2754,18362.47241,2115661.679,81547.08048
519700,4786.075949,64792.04182,2461950.608,2221.939275,234939.8709,50114.85867,296267.4584,18362.47241,2104041.584,81547.08048
517600,5849.648383,65890.21202,999143.0944,2221.939275,236295.554,50114.85867,303313.5815,18362.47241,2111192.411,81547.08048
518700,4786.075949,65890.21202,785479.4796,2221.939275,236295.554,50114.85867,289708.9018,18362.47241,2109404.705,81547.08048
45890,-840.2222222,1630782.748,400368.9,51228.0444,78765.18465,5990097.632,106965.8112,111844.1501,52880.36879,49166.92267
45900,63.81434599,1630782.748,401547.1486,51228.0444,78358.47974,6167593.774,106981.5391,111844.1501,52880.36879,256873.3035
45900,-5147.690577,1630782.748,400368.9,51228.0444,77084.13768,6032919.118,107138.8186,111844.1501,52880.36879,105712.8617
45900,-6221.898734,1630782.748,401547.1486,51228.0444,77138.36501,6010172.46,106965.8112,111844.1501,52880.36879,312902.1147
45900,106.3572433,1630782.748,401547.1486,51228.0444,83510.0753,6049166.73,107138.8186,111844.1501,52880.36879,193366.0284
54000,240175.9269,1097401.481,14728.10845,-52659.96082,138957.5117,2937712.796,152576.876,155964.1634,2061619.3,92289.41662
54000,277890.2053,1097511.298,14845.93331,-53141.381,138957.5117,2904495.455,151570.287,157633.479,1513132.96,92289.41662
54000,259628.6667,1097511.298,14728.10845,-53153.72511,139093.08,3090801.413,156524.5924,152625.532,1655059.007,92289.41662
54000,230890.9395,1097401.481,14728.10845,-53141.381,138957.5117,2927603.17,151066.9925,351441.0287,1252360.161,92289.41662
54000,267956.4388,1097401.481,14728.10845,-53129.03689,139093.08,3451859.473,152246.589,137100.8963,1527077.073,92289.41662
1300,82107.79184,33494.19111,51401098.47,1072085.7,57616.52922,24985.21772,195199.6298,90977.70419,1394053.806,64939.32141
1400,86043.00985,31286.86901,53816626.08,1267184.313,57616.52922,26429.44996,195199.6298,90977.70419,1356511.962,64939.32141
1400,88382.8692,43377.72292,51779316.3,1128621.711,57616.52922,26429.44996,195356.9093,90977.70419,1380288.463,64939.32141
1400,86574.79606,44475.89312,51427019.94,1207870.878,57616.52922,26429.44996,195356.9093,90977.70419,1354009.173,64939.32141
1300,84873.08017,28003.34011,53545511.06,1090848.743,57616.52922,26429.44996,195356.9093,90977.70419,1379394.61,64939.32141
486461300,1202368.636,439817.1653,6527.497663,4505.599086,164308.7845,3068.993507,1492582.779,25136889.27,267977.2577,7481447.396
444512400,1201305.063,439817.1653,6739.582424,4517.943193,171087.1997,3076.214668,1335145.965,10157502.09,657697.3523,9436588.375
427869000,1200241.491,440915.3355,6598.192583,2653.983023,171087.1997,3068.993507,2041488.353,11449335.41,402055.2719,6652053.919
447593500,1199177.918,438718.9951,6609.97507,4875.922298,150751.9541,3068.993507,1335145.965,11184915.81,613004.6809,7014043.398
452754500,1200241.491,437620.8249,7599.703958,3147.747307,150751.9541,3076.214668,1665590.266,18638243.36,768535.1773,9802555.76
930,73354.59072,24236.61632,68456.24805,106171.665,77938.218,2888.464477,36960.69052,127869.5806,199007.5272,1988.953183
1050,73354.59072,17175.38193,66017.27329,106171.665,75918.25027,2888.464477,36960.69052,127869.5806,197398.591,1988.953183
2230,73343.95499,29947.10137,65828.75351,106171.665,77436.61527,4332.696715,36960.69052,127869.5806,204370.6478,1988.953183
7730,73354.59072,24456.25036,74194.3191,106171.665,75335.30656,1444.232238,36960.69052,127869.5806,200437.6927,1988.953183
1060,73343.95499,28266.90096,71778.90932,106171.665,78385.5934,1444.232238,36960.69052,127869.5806,196683.5083,1988.953183
2800,66058.48383,32341.1124,69186.76223,141957.2315,704819.6128,893979.7555,26835820.51,241299.5806,132379.6927,6861.88848
2800,46967.35865,33439.2826,73452.02244,141957.2315,717563.0334,893979.7555,26583544.14,214673.9956,232491.2766,6861.88848
2800,67122.05626,34537.4528,72862.8981,141957.2315,711462.4597,895423.9878,30321134.98,261164.4371,396960.3073,6861.88848
2800,63580.36006,33439.2826,71590.38953,143191.6422,720681.1043,895423.9878,23931811.19,204340.9316,245005.2246,6861.88848
2800,62623.14487,32341.1124,71967.42911,143191.6422,747794.7652,893979.7555,37453447.3,211018.1943,393384.8936,6861.88848
34900,8178233.868,-43925.70985,317373.0633,3028996.996,-7524.040875,5614597.25,22412.33361,496220.777,8330.713948,5083764.335
27900,8178233.868,-38654.49288,318551.3119,5116385.504,16783.35604,7143172.651,22255.05408,482866.2517,8241.328605,5083764.335
20000,8178127.511,-35799.25036,318551.3119,5685448.841,19589.61994,3994890.795,22255.05408,486204.883,8223.451537,5083764.335
29900,8178233.868,-35799.25036,319387.8685,3042575.514,-12662.0796,4438414.515,22412.33361,497890.0927,8223.451537,5083764.335
24200,8178233.868,-33163.64188,317384.8458,6784074.372,12919.65938,3073990.55,22412.33361,492882.1457,8294.959811,5083764.335
916000,1143553.08,34921.81237,584057.8685,32032.95788,1721446.325,8376.546982,124722.6706,4334044.283,20111.70213,244641.2415
910000,1093884.248,34921.81237,585118.2923,32032.95788,1720632.915,8232.123759,77538.81032,4357948.883,28156.38298,244641.2415
919900,1124834.205,34811.99535,585236.1172,33267.36859,1722124.166,8376.546982,89649.33444,4085065.85,106457.9433,244641.2415
915900,1096011.392,34921.81237,585236.1172,31909.51681,1721581.893,8232.123759,143596.2146,4916134.658,37720.61466,244641.2415
905000,1202474.993,34921.81237,584057.8685,33143.92752,1732969.631,8232.123759,113083.985,4431699.249,40884.85579,244641.2415
39921000,1160357.525,2397964.45,1994068.059,15430.13386,1529346.038,43038.1207,18952.18386,22507216.29,734389.9764,53880.74172
37792000,1159293.952,2398074.267,1619502.805,15430.13386,1527841.23,33939.4576,19109.46339,22173353.16,734389.9764,53880.74172
40048000,1160357.525,2397964.45,2498358.492,15430.13386,1527719.218,34935.97785,26658.88103,21892908.12,734389.9764,53880.74172
39563000,1160357.525,2398074.267,1606424.244,15430.13386,1527854.787,34805.99694,8099.896007,22349632.89,734389.9764,53880.74172
40019000,1160357.525,2398074.267,1413780.586,15430.13386,1527719.218,38402.13522,15649.31364,22554958.72,734389.9764,53880.74172
36125000,6179355.837,13243.93262,1177011.515,25922.62488,79307.45787,655479.2437,823515.6406,1762630.419,5905689.598,0
36124000,6197436.568,13243.93262,1180428.436,25922.62488,82154.39226,783279.3545,812506.0732,1722733.775,5387254.61,0
36124000,6178292.264,13353.74964,1178213.328,26046.06595,86763.71459,820641.6425,853398.7521,1766803.709,5637533.57,0
36124000,6193182.279,12145.76242,1173017.252,26169.50702,80120.8677,1739000.038,799923.7105,1800023.091,5637533.57,0
36124000,6179355.837,13353.74964,1173959.85,25922.62488,79443.02617,1088228.992,848523.0865,1876477.748,5190606.856,0
25730,596345.0633,768.7191403,4536.257401,420366.2227,668351.739,6499.045073,360091.4933,-3403.734658,40046.42128,3241.993688
24740,595281.4909,7687.191403,4418.432534,421477.1923,668351.739,6499.045073,297022.4002,-3403.734658,40046.42128,3241.993688
15720,595281.4909,5381.033982,4418.432534,421477.1923,668351.739,6354.621849,360091.4933,-3403.734658,40046.42128,3241.993688
14750,593154.346,-3294.510601,4418.432534,419131.812,668216.1707,6499.045073,359934.2138,-3403.734658,40046.42128,3241.993688
24750,589963.6287,16802.00407,4536.257401,420366.2227,668351.739,6354.621849,359934.2138,-3403.734658,40046.42128,3241.993688
98480,4998.790436,31848.03398,2652237.769,1261567.744,0,196386.6998,583821.6306,6844.194261,118703.7352,246590.4156
101380,4998.790436,32946.20418,2567403.864,1316869.344,0,193498.2353,580676.0399,6844.194261,118703.7352,227317.4592
100480,4998.790436,32946.20418,2166799.314,1247989.226,0,194942.4675,582248.8353,6844.194261,118703.7352,150464.3083
101380,4998.790436,32946.20418,2569760.362,1207623.996,0,196386.6998,583821.6306,6844.194261,118703.7352,189507.4592
103380,4998.790436,32946.20418,2269306.949,1218486.81,0,194942.4675,580676.0399,6844.194261,118703.7352,140539.4319
60870,131851.0745,14276.21261,2238083.359,4073.555338,2527128.756,288846.4477,54817579.7,461282,158212.0567,544973.172
60970,138679.2096,14276.21261,2239261.608,2962.5857,2527128.756,288846.4477,57673917.59,436325.7307,158212.0567,544973.172
60870,136126.6357,13178.04241,2236905.111,2839.144629,2527128.756,288846.4477,56124100.79,623956.8124,158212.0567,544973.172
60970,132563.6681,14276.21261,2239261.608,1728.174992,2527128.756,418827.3491,56323688.52,452935.4216,158212.0567,544973.172
60870,135445.9494,14276.21261,2237965.534,4196.996409,2527142.313,288846.4477,56213435.57,510693.7439,158212.0567,544973.172
20272000,3626.781997,1338010.572,595958.1801,217170.4931,2853699.244,140379.3736,56306.07321,275353.6203,853451.253,478343.2404
20273000,3520.424754,2128802.934,595840.3553,213467.261,2848547.648,139079.5646,56306.07321,492364.6578,853451.253,478343.2404
20272000,3626.781997,1365464.827,595958.1801,219639.3146,2864138.003,138935.1413,57878.86855,273684.3046,853451.253,478343.2404
20272000,3626.781997,2140772.989,595958.1801,217170.4931,2858715.271,139657.2575,56306.07321,392205.7174,853451.253,478343.2404
20272000,3626.781997,1123867.383,595840.3553,218404.9039,2871594.26,138213.0252,57721.58902,335448.9846,853451.253,478343.2404
802700,1.063572433,15670.88876,53492.48987,1367727.065,-203.3524561,16200819.56,658372.1298,117185.9603,136491.4184,417481.273
780170,1.063572433,36689.8664,52078.59146,1571404.832,6575.062747,17405294.8,660888.6023,123362.4283,137474.6572,416287.9011
783900,1.063572433,30089.86349,54199.43908,1756566.438,6575.062747,15170287.64,660888.6023,123529.3598,135418.7943,416407.2383
786900,1.063572433,14298.17601,54317.26395,1449198.172,7930.745787,15934430.92,658843.9684,123362.4283,137385.2719,416884.5871
785700,1.063572433,22918.81208,53492.48987,1678798.564,6575.062747,17951705.63,661360.4409,117185.9603,137385.2719,425635.9811
3731180,1455498.875,-26498.84694,0,201406.4512,414025.6006,58936518.03,231248.099,-3388.710817,678311.4,230280.9995
3770900,1455498.875,-26498.84694,0,207701.9458,412669.9175,65089091.79,239395.1789,-717.8057395,678311.4,190501.9358
3737000,1456562.447,-26498.84694,0,223502.4029,414025.6006,57535381.68,235651.926,-3388.710817,678311.4,222325.1867
3760600,1455498.875,-26498.84694,0,223872.7261,419448.3327,68714735.73,239395.1789,7461.84106,678311.4,222325.1867
3749500,1455498.875,-26498.84694,0,203628.3905,411314.2345,66764025.68,234849.8003,3288.551876,678311.4,319783.8927
4760100,862.5572433,7357959.977,0,-15565.91903,1043.875941,207463.961,225853.411,11651.8234,80357.42317,666597.6591
